Q_ID,Year,Subject,Sub_Topic,Question,Opt_A,Opt_B,Opt_C,Opt_D,Correct_Answer,Correct_Option_Text,Explanation,Difficulty,Question_Type,Repeats_In,Zone
BPSC_65_141,2019,General Studies,,वर्ष 2017 में मांस और मांस तैयार करने के निर्यात में भारत की हिस्सेदारी थी,5%,6%,2%,3%,E,उपरोक्त में से कोई नहीं/उपर्युक्त में से एक से अधिक उत्तर दिखाएँ/छिपाएँ,,Medium,MCQ,,
BPSC_65_142,2019,Economy,,"वह प्रणाली जिसके अंतर्गत किसान स्वयं भूमि का मालिक होता है और सरकार को भू-राजस्व के भुगतान के लिए जिम्मेदार होता है, कहलाती है",जमींदारी प्रथा,रैयतवाड़ी व्यवस्था,महलवाड़ी व्यवस्था,दहसाला प्रणाली,B,रैयतवाड़ी व्यवस्था,,Medium,MCQ,,
BPSC_65_143,2019,Economy,,वित्त वर्ष 2018-19 में कुल विदेशी मुद्रा भंडार аге,"₹34,55,882 करोड़","₹30,55,882 करोड़","₹32,55,882 करोड़","₹28,55,882 करोड़",D,"₹28,55,882 करोड़",,Medium,MCQ,,
BPSC_65_144,2019,Economy,,निम्नलिखित में से कौन सा प्रत्यक्ष वित्त का स्रोत नहीं है?,नाबार्ड,क्षेत्रीय ग्रामीण बैंक,भारतीय स्टेट बैंक,इलाहबाद बैंक,E,उपरोक्त में से कोई नहीं/उपर्युक्त में से एक से अधिक उत्तर दिखाएँ/छिपाएँ,,Medium,MCQ,,
BPSC_65_145,2019,Science,,ईपीसीजी का पूर्ण रूप क्या है? (Α) निर्यात संवर्धन उपभोक्ता वस्तुएं,,उपभोक्ता वस्तुओं के लिए विनिमय कार्यक्रम,निर्यात प्रोत्साहन पूंजीगत सामान,क्रेडिट सृजन के लिए विशेषज्ञ कार्यक्रम,C,निर्यात प्रोत्साहन पूंजीगत सामान,,Medium,MCQ,,
BPSC_65_146,2019,General Studies,,"प्रधानमंत्री श्रम योगी मान-धन योजना में, प्रत्येक ग्राहक को 60 वर्ष की आयु प्राप्त करने के बाद प्रति माह न्यूनतम सुनिश्चित पेंशन प्राप्त होगी।","73,500","2,000","3,000","1,500",C,"3,000",,Medium,MCQ,,
BPSC_65_147,2019,Economy,,भारत में न्यूनतम समर्थन मूल्य का निर्धारण कौन करता है?,आयोग कृषि लागत और कीमतें,कृषि मंत्रालय,वित्त आयोग,नाबार्ड,A,आयोग कृषि लागत और कीमतें,,Medium,MCQ,,
BPSC_65_148,2019,Economy,,हिंदू विकास दर का संबंध है,धन,सकल घरेलू उत्पाद,जनसंख्या,जीएनपी,B,सकल घरेलू उत्पाद,,Medium,MCQ,,
BPSC_65_149,2019,Bihar Special,,"बिहार में, 'कृषि कुंभ मेला, 2019' आयोजित किया गया था",चंपारण,मोतिहारी,राजगीर,गया,B,मोतिहारी,,Medium,MCQ,,
BPSC_65_150,2019,Economy,,"नीति आयोग के स्वास्थ्य सूचकांक, 2019 में बिहार ने स्कोर किया",30.12,30.13,32.11,32.12,C,32.11,,Medium,MCQ,,
BPSC_66_001,2020,Economy,,बिहार के प्रथम मुख्यमंत्री कौन थे?,श्रीकृष्ण सिंह,सत्यपाल मलिक,नीतीश कुमार,राबड़ी देवी,A,श्रीकृष्ण सिंह,,Medium,MCQ,,
BPSC_66_002,2020,Modern History,,बिहार में कांग्रेस का पहला अधिवेशन कहाँ आयोजित हुआ था?,पटना,गया,मुजफ्फरपुर,दरभंगा,A,पटना,,Medium,MCQ,,
