Q_ID,Year,Subject,Sub_Topic,Question,Opt_A,Opt_B,Opt_C,Opt_D,Correct_Answer,Correct_Option_Text,Explanation,Difficulty,Question_Type,Repeats_In,Zone
BPSC_65_143,2019,Economy,Budget & Fiscal Policy,"In the fiscal year 2018-19, the total foreign exchange reserves аге","₹34,55,882 crores","₹30,55,882 crores","₹32,55,882 crores","₹28,55,882 crores",D,"₹28,55,882 crores",,Medium,MCQ,"2018,2019,2022,2023",
BPSC_65_144,2019,Economy,Banking & Finance,Which one of the following is not a source of direct finance?,NABARD,Regional Rural Bank,State Bank of India,Allahabad Bank,E,None of the above/More than one of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_65_145,2019,Science,Physics,What is the full form of EPCG? (Α) Export Promotion Consumer Goods,,Exchange Programme for Consumer Goods,Export Promotion Capital Goods,Expert Programme for Credit Generation,C,Export Promotion Capital Goods,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_65_146,2019,General Studies,Schemes & Programmes,"In Pradhan Mantri Shram Yogi Maan-Dhan Scheme, each subscriber shall receive the minimum assured pension of per month after attaining the age of 60 years.","73,500","2,000","3,000","1,500",C,"3,000",,Medium,MCQ,"2018,2019,2020,2022",
BPSC_65_147,2019,Economy,Budget & Fiscal Policy,Who determines the minimum support price in India?,The Commission Agricultural Costs and Prices,The Agriculture Ministry,The Finance Commission,NABARD,A,The Commission Agricultural Costs and Prices,,Medium,MCQ,"2018,2019,2022,2023",
BPSC_65_148,2019,Economy,Trade & Industry,Hindu growth rate is related to,money,GDP,population,GNP,B,GDP,,Medium,MCQ,"2019,2022,2023",
BPSC_65_149,2019,Bihar Special,Bihar History,"In Bihar, ‘Krishi Kumbha Mela, 2019’ was held in",Champaran,Motihari,Rajgir,Gaya,B,Motihari,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_65_150,2019,Economy,Planning & Five Year Plans,"In NITI Aayog’s Health Index, 2019, Bihar scored",30.12,30.13,32.11,32.12,C,32.11,,Medium,MCQ,"2018,2019,2020,2022",
BPSC_66_001,2020,Economy,Rivers & Water Bodies,Who was the first Chief Minister of Bihar ?,Shri Krishna Singh,Satya Pal Malik,Nitish Kumar,Rabri Devi,A,Shri Krishna Singh,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_002,2020,Modern History,Indian National Congress,Where was the first Congress Session in Bihar held?,Patna,Gaya,Muzaffarpur,Darbhanga,A,Patna,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_003,2020,General Studies,Bihar Culture & Persons,Which title was given to Jayaprakash Narayan?,Praja Hitechhu,Lok Nayak,Lokmanya,Rashtra Nayak,B,Lok Nayak,,Medium,MCQ,,
BPSC_66_004,2020,Modern History,Gandhian Movements,"In which of the following colleges, Gandhiji had studied?","Samaldas College, Bhavnagar","Dharmendrasinhji College, Rajkot","Gujarat College, Ahmedabad","Bahauddin College, Junagadh",A,"Samaldas College, Bhavnagar",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_005,2020,Modern History,Revolt of 1857,Which of the following persons had participated actively in the Revolt of 1857?,Nana Saheb (Kanpur),Begum Hazrat Mahal (Lucknow),Maulavi Ahmadullah (Faizabad),Begum Zeenat Mahal (Delhi),E,None of the above/More than one of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022",
BPSC_66_006,2020,Modern History,Modern History,"About which Act, Jawaharlal Nehru had said, “We were provided with a car with all brakes and no engine”?",Act of 1858,Act of 1909,Act of 1919,Act of 1935,D,Act of 1935,,Medium,MCQ,,
BPSC_66_007,2020,General Studies,Gandhian Movements,For how many days did Dandi March last?,10 days,20 days,24 days,30 days,C,24 days,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_008,2020,Modern History,Revolutionary Movements,"Who is the author of the popular song, ‘Sarfaroshi Ki Tamanna Ab Hamare Dil Mein Hai’ ?",Surya Sen,Chandra Shekhar Azad,Sardar Bhagat Singh,Ram Prasad Bismil,D,Ram Prasad Bismil,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_009,2020,Modern History,Gandhian Movements,Which movement was started as a reaction to the Partition of Bengal?,Non-Cooperation Movement,Civil Disobedience Movement,Swadeshi Movement,Purna Swaraj Movement,C,Swadeshi Movement,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_010,2020,General Studies,Revolutionary Movements,Who among the following advocates had appeared for the INA trials at Delhi in 1945-46?,Dr. Rajendra Prasad,Bhulabhai Desai,K. M. Munshi,Sardar Patel,B,Bhulabhai Desai,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_011,2020,Geography,Rivers & Water Bodies,Where did Madam Cama unfurl India’s tricolour flag of freedom?,Paris,London,Stuttgart,Geneva,C,Stuttgart,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_012,2020,Polity,President & Vice President,Which of the following pairs is correct?,Vinoba Bhave – Second Individual Satyagrahi,C. R. Das – Deshbandhu,William Wedderburn – Congress President in 1907,Shyamji Krishna Varma – Founder of India House in Paris,B,C. R. Das – Deshbandhu,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_013,2020,Modern History,Indian National Congress,Which day was declared as ‘Purna Swaraj Day’ by the Indian National Congress?,26-01-1930,15-08-1947,30-01-1948,31-12-1950,A,26-01-1930,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_014,2020,Bihar Special,Bihar History,When was Bihar established?,1911,1912,1913,1914,B,1912,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_015,2020,Bihar Special,Bihar History,"In Tinkathia System in Bihar, how much land was to be reserved for indigo cultivation?",01/10,01/03,03/20,03/25,C,03/20,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_017,2020,General Studies,Indian States & Cities,"The population of a town is 176400. If it increases annually at the rate of 5%, then what will be its population after two years?",194481,296841,394481,396841,A,194481,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_018,2020,General Studies,General Studies,"The missing number in the sequence 4, 18, 48, 100, ?, 294, 448",94,164,180,192,C,180,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_019,2020,General Studies,General Studies,"If 2n C 3 : n C 2 = 44 : 3 , then the value of n is",1,6,11,4,B,6,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_020,2020,General Studies,International Affairs,"If the average of m numbers is n 2 and that of n numbers is m 2 , then the average of mun numbers is",n/m,m/n,mn,m – n,C,mn,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_021,2020,General Studies,Awards & Sports,"In a group of athletic teams in a school, 21 are in the basketball team, 26 in the hockey team and 29 in the football team. If 14 play hockey and basketball, 12 play football and basketball, 15 play hockey and football, 8 play all the three games, on how many play football only?",10,29,21,18,A,10,,Medium,MCQ,"2018,2019,2020",
BPSC_66_022,2020,General Studies,Poverty & Employment,Mohan can do a bit of work in 25 days which can be completed by Sohan in 20 days. Both together labour for 5 days and afterward Mohan leaves off. How long will Sohan take to complete the remaining work?,20 days,11 days,14 days,21 days,B,11 days,,Medium,MCQ,"2018,2020",
BPSC_66_023,2020,General Studies,General Studies,"A clock is started at 12:00 noon. By 10 minutes past 5:00, the hour hand has turned through",135°,145°,155°,165°,C,155°,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_024,2020,General Studies,General Studies,Which one of the following cannot be the square of a natural number?,26569,143642,30976,28561,B,143642,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_025,2020,General Studies,General Studies,Given that 217x + 131y = 913 131x + 217y = 827 then x and y are respectively,5 and 7,3 and 2,-5 and -7,2 and 5,B,3 and 2,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_026,2020,Geography,Soils & Agriculture,Ginger is a stem and not root because,it stores food material,it has nodes and internodes,it grows horizontally in the soil,it lacks chlorophyll,B,it has nodes and internodes,,Medium,MCQ,"2019,2020,2022",
BPSC_66_027,2020,General Studies,General Studies,The sweetest sugar among the following is,fructose,glucose,maltose,sucrose,A,fructose,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_028,2020,General Studies,General Studies,"Among the following, which is not a true fruit?",Apple,Grape,Date,Plum,C,Date,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_029,2020,General Studies,Minerals & Energy,Legumes are highly nutritious because they are rich in,fat,protein,oil,starch,B,protein,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_030,2020,General Studies,Planning & Five Year Plans,"Clove, a spice, is obtained from which part of the plant?",Fruit,Stem,Root,Flower bud,D,Flower bud,,Medium,MCQ,"2018,2019,2020,2022",
BPSC_66_031,2020,General Studies,Physics,The radiations used in the treatment of muscle ache are,infrared,microwave,UV,X-ray,A,infrared,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_032,2020,General Studies,Physics,"The total resistance of a circuit having two parallel resistors is 1.403 kilo-ohm. If one of the resistors is 2.0 kilo-ohm, then the other resistor will be",1.403 kilo-ohm,2.0 kilo-ohm,3.403 kilo-ohm,4.70 kilo-ohm,D,4.70 kilo-ohm,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_033,2020,General Studies,Physics,"On heating, the resistance of a semiconductor",increases,decreases,remains same then,first increases and decreases,B,decreases,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_034,2020,Geography,Mountains & Passes,Faraday constant,depends on the amount of the electrolyte,depends on the current passed in the electrolyte,depends on the volume of the solvent in which the electrolyte is dissolved,is a universal constant,A,depends on the amount of the electrolyte,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_036,2020,Science,Physics,Which of the following does not change when light travels from one medium to another?,Velocity,Wavelength,Frequency,Refractive index,C,Frequency,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_037,2020,Science,Physics,The velocity of electromagnetic way is,3×10 8 ms -1,3×10 7 ms -1,3×10 6 ms -1,3×10 5 ms -1,A,3×10 8 ms -1,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_038,2020,General Studies,International Affairs,The first man who placed his foot on the moon is,Leonov,Neil Armstrong,Michael Collins,James Van Allen,B,Neil Armstrong,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_039,2020,General Studies,General Studies,The number of neutrons in the nucleus of plutonium nuclide ( 94 Pu 242 ) is,94,148,242,336,B,148,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_040,2020,General Studies,Biology & Health,The highest viscosity among the following is of,water,air,blood,honey,D,honey,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_041,2020,Science,Biology & Health,Milk is a poor source of,calcium,protein,vitamin C,carbohydrate,C,vitamin C,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_042,2020,Geography,Rivers & Water Bodies,The breath test conducted by police to check drunken driver has which one of the following on the filter paper?,Potassium dichromate-sulfuric acid,Potassium permanganate sulfuric acid,Silica gel coated with silver nitrate,Turmeric,A,Potassium dichromate-sulfuric acid,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_043,2020,General Studies,General Studies,Glucose is converted to ethyl alcohol by the enzyme,maltase,invertase,zymase,diastase,C,zymase,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_044,2020,General Studies,General Studies,Limewater is turned milky by,CO,CO 2,O 2,O 3,B,CO 2,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_045,2020,Environment,Climate Change & Pollution,The incomplete burning of petrol and diesel produces,nitric oxide,nitrogen dioxide,carbon dioxide,carbon monoxide,D,carbon monoxide,,Medium,MCQ,"2018,2020,2023",
BPSC_66_046,2020,General Studies,General Studies,The pH of a solution changes from 3 to 6. The H+ ion concentration will,increase 3 times,decrease 3 times,decrease 10 times,decrease 1000 times,D,decrease 1000 times,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_047,2020,General Studies,General Studies,A mixture of sand and naphthalene can be separated by,sublimation,distillation,chromatography,fractional distillation,A,sublimation,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_048,2020,General Studies,Chemistry,The numbers of sigma an in benzene are numbers of sigma and pi bonds,"3, 3","3, 6","12, 3","12, 6",C,"12, 3",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_049,2020,Science,Chemistry,The elements present in urea are,"C, H, O","C, N, O","C, H, N","C, H, N, O",D,"C, H, N, O",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_050,2020,General Studies,Minerals & Energy,The poorest conductor of heat among the following is,copper,lead,mercury,zinc,B,lead,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_051,2020,Science,Biology & Health,The vitamin which is effective in blood clotting is,vitamin A,vitamin B,vitamin D,vitamin K,D,vitamin K,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_052,2020,Science,Biology & Health,The female sex hormone is,estrogen,androgen,insulin,oxytocin,A,estrogen,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_053,2020,Science,Biology & Health,The Nobel Prize for developing treatment of Parkinson’s disease was given to,Arvid Carlsson,John F. Enders,Robert B. Laughlin,Walter Kohn,A,Arvid Carlsson,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_054,2020,Science,Biology & Health,The malfunctioning of thyroid gland is due to the deficiency of,vitamin A,calcium,iodine,iron,C,iodine,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_055,2020,General Studies,Indian States & Cities,The sensitive area of the human tongue to bitterness is,tip,middle part,posterior part,edge,C,posterior part,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_056,2020,General Studies,Prime Minister & Cabinet,"On the occasion of the first anniversary of the Fit India Movement, who gave the Mantra, ‘Fitness Ki Dose, Aadha Chanta Roz (Fitness Dose, Hall an Hour Daily)’?",Prime Minister Narendra Modi,Union Home Minister Amit Shah,Union Health Minister Dr. Harsh Vardhan,Yoga Guru Baba Ramdev,A,Prime Minister Narendra Modi,,Medium,MCQ,"2020,2022",
BPSC_66_057,2020,General Studies,Prime Minister & Cabinet,"On the one hundred birth anniversary of Rajmata Vijaya Raje Scindia, Prime Minister Narendra Modi released a",fifty rupees coin,fifty rupees note,one hundred rupees coin,one hundred rupees note,C,one hundred rupees coin,,Medium,MCQ,"2020,2022",
BPSC_66_058,2020,General Studies,Indian States & Cities,"Which State’s short documentary film, Chi Lupo has won Dada Saheb Phalke Award, 2020?",Manipur,Nagaland,Meghalaya,Arunachal Pradesh,D,Arunachal Pradesh,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_059,2020,Economy,Banking & Finance,Which private sector bank has launched ‘e Kisaan Dhan’ app for farmers?,Axis Bank,HDFC Bank,IDBI Bank,Kotak Mahindra Bank,B,HDFC Bank,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_060,2020,Current Affairs,International Affairs,"At the international airport of which city, India launched its first COVID-19 testing facility?",Kolkata,Delhi,Mumbai,Bengaluru,B,Delhi,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_061,2020,Science,Physics,Rafale fighter aircraft has been formally inducted into the Indian Air Force at which Air Force Station?,Hindon,Sarsawa,Ambala,Amritsar,C,Ambala,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_062,2020,General Studies,Physics,The name of India’s first indigenous anti-radiation missile is,Tandav,Trinetra,Saksham,Rudram,D,Rudram,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_063,2020,Current Affairs,International Affairs,Who has been appointed by the Board of Control for Cricket in India as the Head of All India Women’s Selection Committee,Mithu Mukherjee,Neetu David,Renu Margrate,V. Kalpana,B,Neetu David,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_064,2020,General Studies,International Affairs,"Who has won the Women’s Singles US Open Tennis Tournament, 2020?",Naomi Osaka,Bianca Andreescu,Sofia Kenin,K. Pliskova,A,Naomi Osaka,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_065,2020,General Studies,International Affairs,"Which athlete scored first position in the London Marathon held on 4th October, 2020?",Eliud Kipchoge,Shura Kitata,Vincent Kipchumba,Sisay Lemma,E,None of the above/More than one of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_66_066,2020,General Studies,Revolutionary Movements,"Which Indian cricketer along with M. S. Dhoni announced retirement from the international cricket on 15th August, 2020?",Suresh Raina,Harbhajan Singh,Bhuvneshwar Kumar,Rohit Sharma,A,Suresh Raina,,Medium,MCQ,"2018,2019,2020,2022,2023",
